,id,alias,name,is_claimed,is_closed,review_count,rating,coordinates,business_type,price,zip_code,city,state,delivery,pickup,covid_cases,covid_tests,covid_deaths,zipcode_population,latitude,longitude
0,2OGQfIsT33WC7sCKdqKuuw,carmelo-s-taco-place-chicago,Carmelo’s Taco Place,True,False,12.0,4.5,"{'latitude': 41.78663, 'longitude': -87.69294}",Restaurant,,60629,Chicago,IL,True,True,14161.0,81300.0,200.0,111850.0,41.78663,-87.69294
1,YULX9j3fdcLtUNYHax19JA,maggie-gyros-and-chicken-chicago,Maggie Gyros & Chicken,False,False,5.0,2.5,"{'latitude': 41.8092351, 'longitude': -87.6178277}",Restaurant,,60653,Chicago,IL,True,True,1914.0,30921.0,52.0,31972.0,41.8092351,-87.6178277
2,6hhWuqvuEIEescMsh807pw,morenas-kitchen-chicago,Morena's Kitchen,True,False,41.0,4.5,"{'latitude': 41.916978, 'longitude': -87.753176}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.916978,-87.753176
3,VA1mmPgB4HcOpyw_-IA6DQ,northern-trust-chicago,Northern Trust,True,False,8.0,2.5,"{'latitude': 41.881284, 'longitude': -87.632567}",Restaurant,,60603,Chicago,IL,False,False,49.0,1114.0,0.0,1174.0,41.881284,-87.632567
4,YHToK3BYKGJudH_UNUCeVw,deli-and-more-chicago,Deli & More,True,False,9.0,4.5,"{'latitude': 41.9333267211914, 'longitude': -87.6386184692383}",Grocery Store,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9333267211914,-87.6386184692383
5,7dXOwnUaSbMFosj__CZg3A,windy-city-playhouse-south-chicago,Windy City Playhouse South,True,False,2.0,5.0,"{'latitude': 41.8521189628114, 'longitude': -87.6235043495729}",Liquor,,60616,Chicago,IL,False,False,2756.0,48474.0,70.0,54464.0,41.8521189628114,-87.6235043495729
6,frS8eDV3w7dmi4zMzUr7Ig,the-scout-waterhouse-kitchen-chicago-3,The Scout Waterhouse + Kitchen,True,True,700.0,3.0,"{'latitude': 41.8657449359089, 'longitude': -87.6255132110611}",Restaurant,2.0,60605,Chicago,IL,True,False,1403.0,27005.0,9.0,27519.0,41.8657449359089,-87.6255132110611
7,ZIqeTQDb26J1dnPeHGRiLA,the-bongo-room-chicago-3,The Bongo Room,False,True,1462.0,4.0,"{'latitude': 41.8677, 'longitude': -87.62647}",Restaurant,2.0,60605,Chicago,IL,True,False,1403.0,27005.0,9.0,27519.0,41.8677,-87.62647
8,NXx9LS6e2o-I0rZ8qeH6FA,manolos-tamales-chicago-2,Manolo's Tamales,False,False,34.0,3.0,"{'latitude': 41.79594, 'longitude': -87.70326}",Restaurant,1.0,60632,Chicago,IL,True,False,11075.0,62762.0,163.0,91039.0,41.79594,-87.70326
9,62WVGGEshua9QCDSnmlI6g,la-luna-chicago-2,La Luna,True,False,110.0,3.5,"{'latitude': 41.8582587517409, 'longitude': -87.6566233333333}",Restaurant,2.0,60608,Chicago,IL,True,True,6485.0,67953.0,120.0,79205.0,41.8582587517409,-87.6566233333333
10,WVX6M8qvuJwXDVo8RYSEjQ,doña-torta-chilanga-chicago-5,Doña Torta Chilanga,False,False,21.0,4.0,"{'latitude': 41.7950402, 'longitude': -87.7034836}",Restaurant,1.0,60632,Chicago,IL,True,True,11075.0,62762.0,163.0,91039.0,41.7950402,-87.7034836
11,1E36CB1oN5L5q_Kczmk6Dg,a-and-s-beverages-wine-and-spirits-on-halsted-chicago-2,A&S Beverages Wine & Spirits on Halsted,True,False,2.0,5.0,"{'latitude': 41.80175, 'longitude': -87.645847}",Liquor,,60609,Chicago,IL,False,False,5768.0,50608.0,115.0,61495.0,41.80175,-87.645847
12,yfuAc9039Xu2OpdyUkAzcQ,mi-linda-hacienda-chicago,Mi Linda Hacienda,True,False,33.0,4.0,"{'latitude': 41.917313, 'longitude': -87.736717}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.917313,-87.736717
13,nv_WBmoZ5wTjE2bH_GxkkQ,hermosa-chicago,Hermosa,True,False,62.0,4.5,"{'latitude': 41.917308807373, 'longitude': -87.7361297607422}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.917308807373,-87.7361297607422
14,VvFxS5AjoEK9A0nBNYUl-Q,dark-horse-tap-and-grille-chicago,Dark Horse Tap & Grille,True,True,225.0,4.0,"{'latitude': 41.9448623657227, 'longitude': -87.6539077758789}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9448623657227,-87.6539077758789
15,ir8ke1fDSXunIHJRHDk3yw,new-tea-garden-chop-suey-chicago,New Tea Garden Chop Suey,False,False,4.0,4.0,"{'latitude': 41.6876678466797, 'longitude': -87.6213226318359}",Restaurant,1.0,60628,Chicago,IL,True,False,3839.0,43054.0,172.0,66724.0,41.6876678466797,-87.6213226318359
16,7g3YL9fyA4BMjWP5lB05Kw,rolando-tacos-chicago-2,Rolando Tacos,True,False,41.0,4.0,"{'latitude': 41.9230003, 'longitude': -87.7463913}",Restaurant,1.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.9230003,-87.7463913
17,EMj-Ke8PAxA0ppWbcsirAg,picante-taqueria-chicago-2,Picante Taqueria,True,False,343.0,3.5,"{'latitude': 41.9034442, 'longitude': -87.6780625}",Restaurant,1.0,60622,Chicago,IL,True,True,3743.0,63184.0,66.0,52793.0,41.9034442,-87.6780625
18,ygGDwDWkey7wz6bd6uvxog,whole-foods-market-chicago-23,Whole Foods Market,True,False,79.0,3.0,"{'latitude': 41.925134, 'longitude': -87.653469}",Grocery Store,3.0,60614,Chicago,IL,False,False,3955.0,82435.0,83.0,71308.0,41.925134,-87.653469
19,FBToHH0qTX4L3iceKOAfyw,frank-and-marys-tavern-chicago,Frank and Mary's Tavern,True,False,34.0,4.5,"{'latitude': 41.9342623, 'longitude': -87.6905443}",Restaurant,1.0,60618,Chicago,IL,False,False,6272.0,79717.0,93.0,94395.0,41.9342623,-87.6905443
20,Yf7EQVvKbP-p2s8CztMuRQ,asian-town-noodle-chicago,Asian Town Noodle,True,True,49.0,3.5,"{'latitude': 41.94534, 'longitude': -87.81576}",Restaurant,1.0,60634,Chicago,IL,True,False,7817.0,65643.0,116.0,75995.0,41.94534,-87.81576
21,nsto3pfcC6FS6vXnxUmBJA,regency-inn-banquets-chicago,Regency Inn Banquets,True,False,12.0,1.5,"{'latitude': 41.9311, 'longitude': -87.75941}",BANQUET,,60639,Chicago,IL,False,False,11734.0,72864.0,193.0,90517.0,41.9311,-87.75941
22,WWtiDF5fyV3b6d4o6EJD0Q,subway-chicago-478,Subway,True,False,10.0,2.5,"{'latitude': 41.9617634855384, 'longitude': -87.7273513}",Restaurant,1.0,60630,Chicago,IL,True,True,4085.0,41222.0,100.0,57344.0,41.9617634855384,-87.7273513
23,51nOWaa3h8JaymhBjbJZFA,lalos-on-maxwell-chicago,Lalo's Mexican Restaurant,True,False,440.0,2.5,"{'latitude': 41.864566, 'longitude': -87.646444}",Restaurant,2.0,60607,Chicago,IL,True,True,1935.0,35237.0,5.0,29591.0,41.864566,-87.646444
24,673Xn9Xf9OTWJvZ-dXPWFg,einstein-bros-bagels-chicago-8,Einstein Bros Bagels,False,False,130.0,2.5,"{'latitude': 41.889394, 'longitude': -87.629795}",Restaurant,1.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.889394,-87.629795
25,phBeeW6_yDFs7aIeNssNsQ,jp-burkes-patio-and-tap-chicago,JP Burke's Patio & Tap,True,True,80.0,4.5,"{'latitude': 41.934864, 'longitude': -87.661502}",Restaurant,2.0,60657,Chicago,IL,False,False,3633.0,72186.0,42.0,70052.0,41.934864,-87.661502
26,jSfLnra0vZxD2V90JXKPVw,star-east-chicago,Star East,False,False,10.0,3.0,"{'latitude': 41.9240749, 'longitude': -87.7689618}",Restaurant,1.0,60639,Chicago,IL,True,False,11734.0,72864.0,193.0,90517.0,41.9240749,-87.7689618
27,ZM5FEk492JPfUKFWqOZirA,wok-cuisine-chicago,Wok Cuisine,True,False,226.0,3.5,"{'latitude': 41.96426, 'longitude': -87.70868}",Restaurant,1.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.96426,-87.70868
28,g1ZKx6ictE8bYG0AaOGo4A,punkys-pizza-and-pasta-chicago,Punky's Pizza & Pasta,True,False,157.0,3.5,"{'latitude': 41.84526, 'longitude': -87.64192}",Restaurant,1.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.84526,-87.64192
29,uQbNigvgEhIR1i99BfcuOg,el-pacifico-chicago,El Pacifico,True,False,95.0,3.5,"{'latitude': 41.92493, 'longitude': -87.71596}",Restaurant,1.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.92493,-87.71596
30,iws9L3RkcaOMdpye9L9Ljg,hashbrowns-chicago,Hashbrowns,True,False,351.0,3.0,"{'latitude': 41.8645668029785, 'longitude': -87.6462936401367}",Restaurant,2.0,60607,Chicago,IL,True,True,1935.0,35237.0,5.0,29591.0,41.8645668029785,-87.6462936401367
31,fSIyKnmerhOcQFC2rP7O-A,nella-pizza-e-pasta-chicago-2,Nella Pizza e Pasta,True,False,195.0,4.0,"{'latitude': 41.794893, 'longitude': -87.598545}",Restaurant,2.0,60615,Chicago,IL,True,True,1661.0,44127.0,25.0,41563.0,41.794893,-87.598545
32,8UrjFoGYQ1CRpURgkfN99w,la-michoacana-clearing-chicago,La Michoacana Clearing,True,False,2.0,5.0,"{'latitude': 41.77807, 'longitude': -87.77375}",Restaurant,,60638,Chicago,IL,True,False,6232.0,41523.0,96.0,58797.0,41.77807,-87.77375
33,KCB5IUcc98vfVfh5_OW2lw,chipotle-mexican-grill-chicago-60,Chipotle Mexican Grill,True,False,25.0,2.5,"{'latitude': 41.7961933302662, 'longitude': -87.7235681446647}",Restaurant,1.0,60632,Chicago,IL,True,True,11075.0,62762.0,163.0,91039.0,41.7961933302662,-87.7235681446647
34,ytZzmlgLBM8r3TqY7WAY0A,club-lucky-chicago,Club Lucky,True,False,638.0,4.0,"{'latitude': 41.91256, 'longitude': -87.67367}",Restaurant,2.0,60622,Chicago,IL,True,True,3743.0,63184.0,66.0,52793.0,41.91256,-87.67367
35,BM-qmMXKRLE7ixfTqZdpSw,community-first-medical-center-chicago-2,Community First Medical Center,True,False,71.0,2.0,"{'latitude': 41.9457314, 'longitude': -87.7679981}",Hospital,,60634,Chicago,IL,False,False,7817.0,65643.0,116.0,75995.0,41.9457314,-87.7679981
36,2hrW9HWR-9VxbN29UsTyTw,oberois-indian-food-chicago-5,Oberoi's Indian Food,True,False,83.0,4.0,"{'latitude': 41.998134, 'longitude': -87.686016}",Restaurant,1.0,60645,Chicago,IL,True,True,3589.0,42668.0,89.0,47732.0,41.998134,-87.686016
37,xj1TmMHiPTDtYoufOJRX9Q,ryo-sushi-chicago,Ryo Sushi,True,False,263.0,4.0,"{'latitude': 41.8822099, 'longitude': -87.6256593}",Restaurant,2.0,60602,Chicago,IL,True,True,68.0,1534.0,1.0,1244.0,41.8822099,-87.6256593
38,OyUayQ_UFECQq02hBlVEOQ,naranja-dulce-chicago,Naranja Dulce,True,False,12.0,4.5,"{'latitude': 41.96147, 'longitude': -87.70684}",Restaurant,,60618,Chicago,IL,True,False,6272.0,79717.0,93.0,94395.0,41.96147,-87.70684
39,GvU2TIDK0deL_xbPfIkezA,chicago-diplomat-cafe-chicago,Chicago Diplomat Cafe,True,False,122.0,4.0,"{'latitude': 41.9385, 'longitude': -87.66752}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9385,-87.66752
40,iFBKXHnSv16_KmLMoVrztA,la-llamarada-chicago,La Llamarada,True,True,25.0,4.5,"{'latitude': 42.0081359, 'longitude': -87.6899851}",Restaurant,,60645,Chicago,IL,True,True,3589.0,42668.0,89.0,47732.0,42.0081359,-87.6899851
41,M9qUBg4aI7N8yWfH7chsWg,johnsons-real-ice-cream-chicago-chicago,"Johnson's Real Ice Cream, Chicago",True,False,45.0,3.5,"{'latitude': 41.9359353, 'longitude': -87.6440863}",Restaurant,,60657,Chicago,IL,True,False,3633.0,72186.0,42.0,70052.0,41.9359353,-87.6440863
42,tCNzwYegioNBeUIj3Fe3IA,cantina-laredo-chicago,Cantina Laredo,True,False,1427.0,3.5,"{'latitude': 41.89110716029, 'longitude': -87.6282251997283}",Restaurant,2.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.89110716029,-87.6282251997283
43,eNt4T1DLGjlhgnTOWFhvQw,kylin-teppanyaki-chicago,Kylin Teppanyaki,False,False,8.0,3.5,"{'latitude': 41.855072, 'longitude': -87.63208}",Restaurant,1.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.855072,-87.63208
44,HDxbTQpRSeC9P8FV35pHlQ,yamon-jerk-grill-chicago,Yamon Jerk Grill,True,False,34.0,3.5,"{'latitude': 42.01955, 'longitude': -87.6723}",Restaurant,,60626,Chicago,IL,True,True,3263.0,63487.0,143.0,49730.0,42.01955,-87.6723
45,VNWhfIRcFn5snDmlPFojcw,jays-backyard-bbq-chicago,Jay's Backyard BBQ,False,False,21.0,4.5,"{'latitude': 41.9021460318076, 'longitude': -87.7658600360155}",Restaurant,,60651,Chicago,IL,False,False,6063.0,45763.0,113.0,63218.0,41.9021460318076,-87.7658600360155
46,ZK5lKvcysYNmX0Um2IogdA,kids-and-company-chicago-2,Kids & Company,True,False,17.0,4.5,"{'latitude': 41.866433, 'longitude': -87.626953}",Daycare Above and Under 2 Years,,60605,Chicago,IL,False,False,1403.0,27005.0,9.0,27519.0,41.866433,-87.626953
47,oI_jTNZ0hEFjZY6W7C5WOw,jose-de-diego-community-academy-chicago,Jose De Diego Community Academy,False,False,2.0,1.5,"{'latitude': 41.9058607, 'longitude': -87.68569}",School,,60622,Chicago,IL,False,False,3743.0,63184.0,66.0,52793.0,41.9058607,-87.68569
48,fvd43phd4nLD7lxNK-E_0Q,four-season-noodles-chicago-2,Four Season Noodles,False,False,1.0,5.0,"{'latitude': 41.855057, 'longitude': -87.632123}",Restaurant,,60616,Chicago,IL,False,False,2756.0,48474.0,70.0,54464.0,41.855057,-87.632123
49,V4SWhXS-ZeAMjZdRThcYrg,bereke-restaurant-chicago,Bereke Restaurant,True,True,24.0,4.0,"{'latitude': 41.968998, 'longitude': -87.682332}",Restaurant,2.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.968998,-87.682332
50,_yw3z7PqyZ8GxoRVSHmPsA,sams-chicken-and-ribs-chicago-2,Sam's Chicken and Ribs,True,True,29.0,3.0,"{'latitude': 41.939955, 'longitude': -87.7126249}",Restaurant,2.0,60618,Chicago,IL,True,True,6272.0,79717.0,93.0,94395.0,41.939955,-87.7126249
51,qbSKyZXJg1arQNh3CTGwLA,carlton-at-the-lake-chicago,Carlton At the Lake,True,False,4.0,1.5,"{'latitude': 41.9615898132324, 'longitude': -87.6485900878906}",Long Term Care,,60613,Chicago,IL,False,False,2701.0,52710.0,40.0,50113.0,41.9615898132324,-87.6485900878906
52,ichiBRtK3VX1r0o9cRH-hw,frank-w-gunsaulus-elementary-scholastic-academy-cps-chicago,Frank W Gunsaulus Elementary Scholastic Academy - CPS,False,False,1.0,5.0,"{'latitude': 41.8131699, 'longitude': -87.6994375}",School,,60632,Chicago,IL,False,False,11075.0,62762.0,163.0,91039.0,41.8131699,-87.6994375
53,VJem8NQ9bg5IRPH2ERl8nQ,borellis-chicago,Borelli's,True,False,73.0,4.0,"{'latitude': 41.968992, 'longitude': -87.682672}",Restaurant,2.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.968992,-87.682672
54,0jxO2gCuNI6rTz9R1xHBig,first-slice-chicago-4,First Slice,True,False,126.0,4.5,"{'latitude': 41.9661744, 'longitude': -87.7010771}",Restaurant,1.0,60625,Chicago,IL,True,True,5317.0,66312.0,155.0,79243.0,41.9661744,-87.7010771
55,WQjgr9fwZdt_vwQso9wJ4g,beaubien-elem-jean-baptiste-chicago,Beaubien Elem Jean Baptiste,False,False,2.0,3.0,"{'latitude': 41.9722529, 'longitude': -87.7575151}",School,,60630,Chicago,IL,False,False,4085.0,41222.0,100.0,57344.0,41.9722529,-87.7575151
56,UHUalNP0sTqDeCdXrBCAZg,sol-de-mexico-chicago,Sol de Mexico,True,False,264.0,4.0,"{'latitude': 41.93588, 'longitude': -87.74717}",Restaurant,2.0,60641,Chicago,IL,True,False,6896.0,67483.0,95.0,71023.0,41.93588,-87.74717
57,tlcoRGGAe4-TTBCOmn9iUQ,cafe-furaibo-sushi-chicago,Cafe Furaibo Sushi,True,False,127.0,3.5,"{'latitude': 41.9346125, 'longitude': -87.6613474}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.9346125,-87.6613474
58,zbdhMq_8OjSZEHyw_PoQBQ,flub-a-dub-chubs-chicago,Flub A Dub Chub's,True,False,690.0,4.5,"{'latitude': 41.93717, 'longitude': -87.64401}",Restaurant,1.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.93717,-87.64401
59,IE2CII4YdmYiFNMaskA7hg,mariscos-nayarit-chicago,Mariscos Nayarit,True,True,19.0,3.5,"{'latitude': 41.92469, 'longitude': -87.73493}",Restaurant,2.0,60639,Chicago,IL,True,True,11734.0,72864.0,193.0,90517.0,41.92469,-87.73493
60,J0acqO4nCrMCDB5Q2OybxA,pho-55-chicago,Pho 55,False,True,159.0,3.5,"{'latitude': 41.7950651, 'longitude': -87.5856817}",Restaurant,2.0,60615,Chicago,IL,True,True,1661.0,44127.0,25.0,41563.0,41.7950651,-87.5856817
61,38gt6s_jrOlnjHhHAODXXA,cellars-market-chicago,Cellars Market,True,False,76.0,4.0,"{'latitude': 41.878077, 'longitude': -87.632192}",Restaurant,1.0,60604,Chicago,IL,True,True,78.0,1176.0,0.0,782.0,41.878077,-87.632192
62,zQ0t8bMexeWTZuvwMX1piA,mr-crab-chicago,Mr crab,True,False,5.0,2.0,"{'latitude': 41.72155, 'longitude': -87.65994}",Restaurant,,60620,Chicago,IL,True,True,3917.0,46690.0,116.0,68096.0,41.72155,-87.65994
63,mad8nawx5aoeNdVA3ADV0g,honey-1-bbq-chicago,Honey 1 BBQ,False,True,282.0,3.5,"{'latitude': 41.9228785, 'longitude': -87.6873915}",Restaurant,2.0,60647,Chicago,IL,True,True,6639.0,94276.0,129.0,87509.0,41.9228785,-87.6873915
64,3_bJTUh5BNaD10s4hZUcjQ,patinos-grill-chicago,Patino's Grill,True,False,194.0,4.5,"{'latitude': 41.953742, 'longitude': -87.706068}",Restaurant,1.0,60618,Chicago,IL,True,True,6272.0,79717.0,93.0,94395.0,41.953742,-87.706068
65,JPI7g_Q7x6Q6S30a3ic6Mg,paladar-chicago-2,Paladar,True,False,338.0,4.5,"{'latitude': 41.9231462, 'longitude': -87.6879753}",Restaurant,2.0,60647,Chicago,IL,True,False,6639.0,94276.0,129.0,87509.0,41.9231462,-87.6879753
66,uEaBL2_8U5gEbpGz2C3row,fast-super-burrito-chicago,Fast Super Burrito,True,True,95.0,3.5,"{'latitude': 41.954475402832, 'longitude': -87.6774139404297}",Restaurant,1.0,60613,Chicago,IL,False,False,2701.0,52710.0,40.0,50113.0,41.954475402832,-87.6774139404297
67,YEhIa3nxd9HWXISTjRYR5w,sabor-a-gloria-chicago,Sabor A Gloria,True,False,18.0,4.5,"{'latitude': 41.95723, 'longitude': -87.75194}",Restaurant,,60641,Chicago,IL,True,True,6896.0,67483.0,95.0,71023.0,41.95723,-87.75194
68,fKdjKetxIAUJ9hv8MnzVpQ,truluck-s-ocean-s-finest-seafood-and-crab-chicago,Truluck’s Ocean’s Finest Seafood & Crab,True,False,226.0,4.0,"{'latitude': 41.8981951, 'longitude': -87.6266769}",Restaurant,3.0,60611,Chicago,IL,True,False,1616.0,33385.0,11.0,32426.0,41.8981951,-87.6266769
69,TP8zxYve1T4_xq7mLAT-1g,ceres-cafe-chicago,Ceres Cafe,True,False,399.0,4.0,"{'latitude': 41.8780574, 'longitude': -87.6322115}",Restaurant,2.0,60604,Chicago,IL,True,False,78.0,1176.0,0.0,782.0,41.8780574,-87.6322115
70,S86vux1Eth5FgAkjqY8kfg,jolly-inn-restaurant-and-banquet-chicago,Jolly Inn Restaurant & Banquet,True,False,149.0,4.0,"{'latitude': 41.952502, 'longitude': -87.789169}",Restaurant,2.0,60634,Chicago,IL,True,False,7817.0,65643.0,116.0,75995.0,41.952502,-87.789169
71,AKOxQTqo_t8V0LwsXXw-xA,pub-royale-chicago,Pub Royale,True,False,422.0,4.0,"{'latitude': 41.90286, 'longitude': -87.67916}",Restaurant,2.0,60622,Chicago,IL,True,False,3743.0,63184.0,66.0,52793.0,41.90286,-87.67916
72,2INFjtT9AGv7ewWOv1Uzow,subway-chicago-574,Subway,True,True,7.0,1.0,"{'latitude': 41.8878633, 'longitude': -87.6291986}",Restaurant,1.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.8878633,-87.6291986
73,nD3EokIPjtsTgFaawPgLxA,hotel-chicago-downtown-autograph-collection-chicago,"Hotel Chicago Downtown, Autograph Collection",True,False,422.0,3.5,"{'latitude': 41.888559, 'longitude': -87.628862}",Restaurant,2.0,60654,Chicago,IL,False,False,1455.0,21394.0,6.0,19135.0,41.888559,-87.628862
74,KU_Ze0TpR2HgKG2OpTh2NA,slurping-turtle-chicago,Slurping Turtle,True,True,1389.0,3.5,"{'latitude': 41.89009, 'longitude': -87.631935}",Restaurant,2.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.89009,-87.631935
75,iKvkTykASRQAsYrbC_xz-w,le-paris-bakery-chicago,Le Paris Bakery,False,False,17.0,2.5,"{'latitude': 41.793987, 'longitude': -87.723564}",Restaurant,2.0,60632,Chicago,IL,False,False,11075.0,62762.0,163.0,91039.0,41.793987,-87.723564
76,BbAPGoGHCNXsg3PnZK0nfw,mexico-steak-house-chicago,Mexico Steak House,True,False,70.0,4.0,"{'latitude': 41.8401565551758, 'longitude': -87.6604309082031}",Restaurant,2.0,60608,Chicago,IL,True,True,6485.0,67953.0,120.0,79205.0,41.8401565551758,-87.6604309082031
77,S6V628WKkM7KIkpbEYr_ww,furama-restaurant-chicago-3,Furama Restaurant,True,False,150.0,3.5,"{'latitude': 41.841576, 'longitude': -87.632042}",Restaurant,2.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.841576,-87.632042
78,sm5jWhyicbTWhGCdXNFqtw,yolandas-restaurant-chicago,Yolanda's Restaurant,False,False,11.0,3.5,"{'latitude': 41.8372115471735, 'longitude': -87.7147847414017}",Restaurant,1.0,60623,Chicago,IL,True,False,9132.0,59681.0,221.0,85979.0,41.8372115471735,-87.7147847414017
79,GXQufCNhyzWJTVg_bXYllw,iits-the-bog-chicago,IIT's The Bog,False,False,2.0,4.0,"{'latitude': 41.8355751, 'longitude': -87.6287047}",Restaurant,,60616,Chicago,IL,False,False,2756.0,48474.0,70.0,54464.0,41.8355751,-87.6287047
80,pRGA0HrYTZKOsxdeUW1aHA,biryani-bistro-chicago-2,Biryani Bistro,True,True,7.0,5.0,"{'latitude': 41.997524, 'longitude': -87.691399}",Restaurant,,60659,Chicago,IL,True,True,3019.0,27726.0,72.0,41068.0,41.997524,-87.691399
81,2WoMT3wSpp9vxZeTv6u-cw,las-tablas-colombian-steakhouse-chicago,Las Tablas Colombian Steakhouse,True,False,953.0,4.0,"{'latitude': 41.935258, 'longitude': -87.662681}",Restaurant,2.0,60657,Chicago,IL,True,True,3633.0,72186.0,42.0,70052.0,41.935258,-87.662681
82,Z5xaAmM_cHIHv8NxVXXsCg,the-boiler-room-open-for-carry-out-and-delivery-chicago,The Boiler Room - Open for Carry Out & Delivery,True,False,889.0,3.5,"{'latitude': 41.922116, 'longitude': -87.697669}",Restaurant,2.0,60647,Chicago,IL,True,False,6639.0,94276.0,129.0,87509.0,41.922116,-87.697669
83,RUbjAShSCsj6JbrDolnISg,la-michoacana-chicago-2,La Michoacana,True,False,13.0,3.5,"{'latitude': 41.8140742318012, 'longitude': -87.7239127111349}",Restaurant,1.0,60632,Chicago,IL,False,False,11075.0,62762.0,163.0,91039.0,41.8140742318012,-87.7239127111349
84,AZ6b6JoLys6RTD9yOPJlBw,chez-joel-bistro-chicago-2,Chez Joel Bistro,True,False,380.0,4.5,"{'latitude': 41.86921, 'longitude': -87.65507}",Restaurant,3.0,60607,Chicago,IL,True,False,1935.0,35237.0,5.0,29591.0,41.86921,-87.65507
85,JAoNy1OoSmUDBLjuYRf6Pw,salernos-pizza-chicago,Salerno's Pizza,False,False,19.0,4.0,"{'latitude': 42.0192451, 'longitude': -87.6724499}",Restaurant,,60626,Chicago,IL,False,False,3263.0,63487.0,143.0,49730.0,42.0192451,-87.6724499
86,MwobGG_QI3QLf5HencV3Yg,the-kitchen-american-bistro-chicago,The Kitchen American Bistro,True,False,621.0,4.0,"{'latitude': 41.8880238, 'longitude': -87.6312069}",Restaurant,3.0,60654,Chicago,IL,True,True,1455.0,21394.0,6.0,19135.0,41.8880238,-87.6312069
87,uE3WRq7jDhWh21B0w_1KIQ,sbarro-chicago-12,Sbarro,False,False,6.0,1.5,"{'latitude': 41.8914408, 'longitude': -87.6243185}",Restaurant,,60611,Chicago,IL,True,True,1616.0,33385.0,11.0,32426.0,41.8914408,-87.6243185
88,dg6shjdKDowmFgLfgrk31g,lincoln-square-montessori-school-chicago,Lincoln Square Montessori School,True,False,4.0,5.0,"{'latitude': 41.968235, 'longitude': -87.703201}",Children's Services Facility,,60625,Chicago,IL,False,False,5317.0,66312.0,155.0,79243.0,41.968235,-87.703201
89,eqJtl0sO2YFpCtustzURNA,blaze-pizza-chicago-2,Blaze Pizza,True,False,47.0,3.5,"{'latitude': 41.8753646649101, 'longitude': -87.6273261282877}",Restaurant,2.0,60605,Chicago,IL,True,True,1403.0,27005.0,9.0,27519.0,41.8753646649101,-87.6273261282877
90,ueYjBXauf5_qWULut9sqCQ,6-degrees-chicago,6 Degrees,True,False,182.0,4.5,"{'latitude': 41.9169883728027, 'longitude': -87.6772537231445}",Restaurant,2.0,60647,Chicago,IL,True,False,6639.0,94276.0,129.0,87509.0,41.9169883728027,-87.6772537231445
91,nMU5Y8IofUupXNWNoeSo9A,brown-bag-seafood-chicago-3,Brown Bag Seafood,True,False,380.0,4.0,"{'latitude': 41.8847646935271, 'longitude': -87.6188757463205}",Restaurant,2.0,60601,Chicago,IL,True,True,758.0,15146.0,10.0,14675.0,41.8847646935271,-87.6188757463205
92,yVhT_1NSB5XGQfzGFA1jcw,starbucks-chicago-128,Starbucks,True,False,53.0,3.5,"{'latitude': 41.954712, 'longitude': -87.678982}",Restaurant,2.0,60618,Chicago,IL,True,False,6272.0,79717.0,93.0,94395.0,41.954712,-87.678982
93,HL7nZ6nhdnlHnArtrWPL7Q,dongpo-impression-chicago,Dongpo Impression,True,False,138.0,4.0,"{'latitude': 41.85317, 'longitude': -87.632888}",Restaurant,2.0,60616,Chicago,IL,True,True,2756.0,48474.0,70.0,54464.0,41.85317,-87.632888
94,wtPlD2m8r7aCzPMSeG8-tw,edge-of-sweetness-chicago-2,Edge of Sweetness,True,False,89.0,4.5,"{'latitude': 41.9919452, 'longitude': -87.660532}",Bakery,1.0,60660,Chicago,IL,True,False,2002.0,35532.0,59.0,43242.0,41.9919452,-87.660532
